path,label,group,n_rows,n_channels,src_axes,z_imputed,orig_name
horizontal/Ethan_PL__horizontal_ethan_pl_079.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_079.csv
horizontal/Ethan_PL__horizontal_ethan_pl_080.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_080.csv
horizontal/Ethan_PL__horizontal_ethan_pl_081.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_081.csv
horizontal/Ethan_PL__horizontal_ethan_pl_082.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_082.csv
horizontal/Ethan_PL__horizontal_ethan_pl_083.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_083.csv
horizontal/Ethan_PL__horizontal_ethan_pl_084.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_084.csv
horizontal/Ethan_PL__horizontal_ethan_pl_085.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_085.csv
horizontal/Ethan_PL__horizontal_ethan_pl_086.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_086.csv
horizontal/Ethan_PL__horizontal_ethan_pl_087.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_087.csv
horizontal/Ethan_PL__horizontal_ethan_pl_088.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_088.csv
horizontal/Ethan_PL__horizontal_ethan_pl_089.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_089.csv
horizontal/Ethan_PL__horizontal_ethan_pl_090.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_090.csv
horizontal/Ethan_PL__horizontal_ethan_pl_091.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_091.csv
horizontal/Ethan_PL__horizontal_ethan_pl_092.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_092.csv
horizontal/Ethan_PL__horizontal_ethan_pl_093.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_093.csv
horizontal/Ethan_PL__horizontal_ethan_pl_094.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_094.csv
horizontal/Ethan_PL__horizontal_ethan_pl_095.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_095.csv
horizontal/Ethan_PL__horizontal_ethan_pl_096.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_096.csv
horizontal/Ethan_PL__horizontal_ethan_pl_097.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_097.csv
horizontal/Ethan_PL__horizontal_ethan_pl_098.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_098.csv
horizontal/Ethan_PL__horizontal_ethan_pl_099.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_099.csv
horizontal/Ethan_PL__horizontal_ethan_pl_100.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_100.csv
horizontal/Ethan_PL__horizontal_ethan_pl_101.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_101.csv
horizontal/Ethan_PL__horizontal_ethan_pl_102.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_102.csv
horizontal/Ethan_PL__horizontal_ethan_pl_103.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_103.csv
horizontal/Ethan_PL__horizontal_ethan_pl_104.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_104.csv
horizontal/Ethan_PL__horizontal_ethan_pl_105.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_105.csv
horizontal/Ethan_PL__horizontal_ethan_pl_106.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_106.csv
horizontal/Ethan_PL__horizontal_ethan_pl_107.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_107.csv
horizontal/Ethan_PL__horizontal_ethan_pl_108.csv,horizontal,Ethan_PL,100,3,3,0,horizontal_ethan_pl_108.csv
horizontal/Jason__horizontal_jason_00.csv,horizontal,Jason,100,3,3,0,horizontal_jason_00.csv
horizontal/Jason__horizontal_jason_01.csv,horizontal,Jason,100,3,3,0,horizontal_jason_01.csv
horizontal/Jason__horizontal_jason_02.csv,horizontal,Jason,100,3,3,0,horizontal_jason_02.csv
horizontal/Jason__horizontal_jason_03.csv,horizontal,Jason,100,3,3,0,horizontal_jason_03.csv
horizontal/Jason__horizontal_jason_04.csv,horizontal,Jason,100,3,3,0,horizontal_jason_04.csv
horizontal/Jason__horizontal_jason_05.csv,horizontal,Jason,100,3,3,0,horizontal_jason_05.csv
horizontal/Jason__horizontal_jason_06.csv,horizontal,Jason,100,3,3,0,horizontal_jason_06.csv
horizontal/Jason__horizontal_jason_07.csv,horizontal,Jason,100,3,3,0,horizontal_jason_07.csv
horizontal/Jason__horizontal_jason_08.csv,horizontal,Jason,100,3,3,0,horizontal_jason_08.csv
horizontal/Jason__horizontal_jason_09.csv,horizontal,Jason,100,3,3,0,horizontal_jason_09.csv
horizontal/Jason__horizontal_jason_10.csv,horizontal,Jason,100,3,3,0,horizontal_jason_10.csv
horizontal/Jason__horizontal_jason_100.csv,horizontal,Jason,100,3,3,0,horizontal_jason_100.csv
horizontal/Jason__horizontal_jason_11.csv,horizontal,Jason,100,3,3,0,horizontal_jason_11.csv
horizontal/Jason__horizontal_jason_12.csv,horizontal,Jason,100,3,3,0,horizontal_jason_12.csv
horizontal/Jason__horizontal_jason_13.csv,horizontal,Jason,100,3,3,0,horizontal_jason_13.csv
horizontal/Jason__horizontal_jason_14.csv,horizontal,Jason,100,3,3,0,horizontal_jason_14.csv
horizontal/Jason__horizontal_jason_15.csv,horizontal,Jason,100,3,3,0,horizontal_jason_15.csv
horizontal/Jason__horizontal_jason_16.csv,horizontal,Jason,100,3,3,0,horizontal_jason_16.csv
horizontal/Jason__horizontal_jason_17.csv,horizontal,Jason,100,3,3,0,horizontal_jason_17.csv
horizontal/Jason__horizontal_jason_18.csv,horizontal,Jason,100,3,3,0,horizontal_jason_18.csv
horizontal/Jason__horizontal_jason_19.csv,horizontal,Jason,100,3,3,0,horizontal_jason_19.csv
horizontal/Jason__horizontal_jason_20.csv,horizontal,Jason,100,3,3,0,horizontal_jason_20.csv
horizontal/Jason__horizontal_jason_21.csv,horizontal,Jason,100,3,3,0,horizontal_jason_21.csv
horizontal/Jason__horizontal_jason_22.csv,horizontal,Jason,100,3,3,0,horizontal_jason_22.csv
horizontal/Jason__horizontal_jason_23.csv,horizontal,Jason,100,3,3,0,horizontal_jason_23.csv
horizontal/Jason__horizontal_jason_24.csv,horizontal,Jason,100,3,3,0,horizontal_jason_24.csv
horizontal/Jason__horizontal_jason_25.csv,horizontal,Jason,100,3,3,0,horizontal_jason_25.csv
horizontal/Jason__horizontal_jason_26.csv,horizontal,Jason,100,3,3,0,horizontal_jason_26.csv
horizontal/Jason__horizontal_jason_27.csv,horizontal,Jason,100,3,3,0,horizontal_jason_27.csv
horizontal/Jason__horizontal_jason_28.csv,horizontal,Jason,100,3,3,0,horizontal_jason_28.csv
horizontal/Jason__horizontal_jason_29.csv,horizontal,Jason,100,3,3,0,horizontal_jason_29.csv
horizontal/Jason__horizontal_jason_30.csv,horizontal,Jason,100,3,3,0,horizontal_jason_30.csv
horizontal/Jason__horizontal_jason_31.csv,horizontal,Jason,100,3,3,0,horizontal_jason_31.csv
horizontal/Jason__horizontal_jason_32.csv,horizontal,Jason,100,3,3,0,horizontal_jason_32.csv
horizontal/Jason__horizontal_jason_33.csv,horizontal,Jason,100,3,3,0,horizontal_jason_33.csv
horizontal/Jason__horizontal_jason_34.csv,horizontal,Jason,100,3,3,0,horizontal_jason_34.csv
horizontal/Jason__horizontal_jason_35.csv,horizontal,Jason,100,3,3,0,horizontal_jason_35.csv
horizontal/Jason__horizontal_jason_36.csv,horizontal,Jason,100,3,3,0,horizontal_jason_36.csv
horizontal/Jason__horizontal_jason_37.csv,horizontal,Jason,100,3,3,0,horizontal_jason_37.csv
horizontal/Jason__horizontal_jason_38.csv,horizontal,Jason,100,3,3,0,horizontal_jason_38.csv
horizontal/Jason__horizontal_jason_39.csv,horizontal,Jason,100,3,3,0,horizontal_jason_39.csv
horizontal/Jason__horizontal_jason_40.csv,horizontal,Jason,100,3,3,0,horizontal_jason_40.csv
horizontal/Jason__horizontal_jason_41.csv,horizontal,Jason,100,3,3,0,horizontal_jason_41.csv
horizontal/Jason__horizontal_jason_42.csv,horizontal,Jason,100,3,3,0,horizontal_jason_42.csv
horizontal/Jason__horizontal_jason_43.csv,horizontal,Jason,100,3,3,0,horizontal_jason_43.csv
horizontal/Jason__horizontal_jason_44.csv,horizontal,Jason,100,3,3,0,horizontal_jason_44.csv
horizontal/Jason__horizontal_jason_45.csv,horizontal,Jason,100,3,3,0,horizontal_jason_45.csv
horizontal/Jason__horizontal_jason_46.csv,horizontal,Jason,100,3,3,0,horizontal_jason_46.csv
horizontal/Jason__horizontal_jason_47.csv,horizontal,Jason,100,3,3,0,horizontal_jason_47.csv
horizontal/Jason__horizontal_jason_48.csv,horizontal,Jason,100,3,3,0,horizontal_jason_48.csv
horizontal/Jason__horizontal_jason_49.csv,horizontal,Jason,100,3,3,0,horizontal_jason_49.csv
horizontal/Jason__horizontal_jason_50.csv,horizontal,Jason,100,3,3,0,horizontal_jason_50.csv
horizontal/Jason__horizontal_jason_51.csv,horizontal,Jason,100,3,3,0,horizontal_jason_51.csv
horizontal/Jason__horizontal_jason_52.csv,horizontal,Jason,100,3,3,0,horizontal_jason_52.csv
horizontal/Jason__horizontal_jason_53.csv,horizontal,Jason,100,3,3,0,horizontal_jason_53.csv
horizontal/Jason__horizontal_jason_54.csv,horizontal,Jason,100,3,3,0,horizontal_jason_54.csv
horizontal/Jason__horizontal_jason_55.csv,horizontal,Jason,100,3,3,0,horizontal_jason_55.csv
horizontal/Jason__horizontal_jason_56.csv,horizontal,Jason,100,3,3,0,horizontal_jason_56.csv
horizontal/Jason__horizontal_jason_57.csv,horizontal,Jason,100,3,3,0,horizontal_jason_57.csv
horizontal/Jason__horizontal_jason_58.csv,horizontal,Jason,100,3,3,0,horizontal_jason_58.csv
horizontal/Jason__horizontal_jason_59.csv,horizontal,Jason,100,3,3,0,horizontal_jason_59.csv
horizontal/Jason__horizontal_jason_60.csv,horizontal,Jason,100,3,3,0,horizontal_jason_60.csv
horizontal/Jason__horizontal_jason_61.csv,horizontal,Jason,100,3,3,0,horizontal_jason_61.csv
horizontal/Jason__horizontal_jason_62.csv,horizontal,Jason,100,3,3,0,horizontal_jason_62.csv
horizontal/Jason__horizontal_jason_63.csv,horizontal,Jason,100,3,3,0,horizontal_jason_63.csv
horizontal/Jason__horizontal_jason_64.csv,horizontal,Jason,100,3,3,0,horizontal_jason_64.csv
horizontal/Jason__horizontal_jason_65.csv,horizontal,Jason,100,3,3,0,horizontal_jason_65.csv
horizontal/Jason__horizontal_jason_66.csv,horizontal,Jason,100,3,3,0,horizontal_jason_66.csv
horizontal/Jason__horizontal_jason_67.csv,horizontal,Jason,100,3,3,0,horizontal_jason_67.csv
horizontal/Jason__horizontal_jason_68.csv,horizontal,Jason,100,3,3,0,horizontal_jason_68.csv
horizontal/Jason__horizontal_jason_69.csv,horizontal,Jason,100,3,3,0,horizontal_jason_69.csv
horizontal/Jason__horizontal_jason_70.csv,horizontal,Jason,100,3,3,0,horizontal_jason_70.csv
horizontal/Jason__horizontal_jason_71.csv,horizontal,Jason,100,3,3,0,horizontal_jason_71.csv
horizontal/Jason__horizontal_jason_72.csv,horizontal,Jason,100,3,3,0,horizontal_jason_72.csv
horizontal/Jason__horizontal_jason_73.csv,horizontal,Jason,100,3,3,0,horizontal_jason_73.csv
horizontal/Jason__horizontal_jason_74.csv,horizontal,Jason,100,3,3,0,horizontal_jason_74.csv
horizontal/Jason__horizontal_jason_75.csv,horizontal,Jason,100,3,3,0,horizontal_jason_75.csv
horizontal/Jason__horizontal_jason_76.csv,horizontal,Jason,100,3,3,0,horizontal_jason_76.csv
horizontal/Jason__horizontal_jason_77.csv,horizontal,Jason,100,3,3,0,horizontal_jason_77.csv
horizontal/Jason__horizontal_jason_78.csv,horizontal,Jason,100,3,3,0,horizontal_jason_78.csv
horizontal/Jason__horizontal_jason_79.csv,horizontal,Jason,100,3,3,0,horizontal_jason_79.csv
horizontal/Jason__horizontal_jason_80.csv,horizontal,Jason,100,3,3,0,horizontal_jason_80.csv
horizontal/Jason__horizontal_jason_81.csv,horizontal,Jason,100,3,3,0,horizontal_jason_81.csv
horizontal/Jason__horizontal_jason_82.csv,horizontal,Jason,100,3,3,0,horizontal_jason_82.csv
horizontal/Jason__horizontal_jason_83.csv,horizontal,Jason,100,3,3,0,horizontal_jason_83.csv
horizontal/Jason__horizontal_jason_84.csv,horizontal,Jason,100,3,3,0,horizontal_jason_84.csv
horizontal/Jason__horizontal_jason_85.csv,horizontal,Jason,100,3,3,0,horizontal_jason_85.csv
horizontal/Jason__horizontal_jason_86.csv,horizontal,Jason,100,3,3,0,horizontal_jason_86.csv
horizontal/Jason__horizontal_jason_87.csv,horizontal,Jason,100,3,3,0,horizontal_jason_87.csv
horizontal/Jason__horizontal_jason_88.csv,horizontal,Jason,100,3,3,0,horizontal_jason_88.csv
horizontal/Jason__horizontal_jason_89.csv,horizontal,Jason,100,3,3,0,horizontal_jason_89.csv
horizontal/Jason__horizontal_jason_90.csv,horizontal,Jason,100,3,3,0,horizontal_jason_90.csv
horizontal/Jason__horizontal_jason_91.csv,horizontal,Jason,100,3,3,0,horizontal_jason_91.csv
horizontal/Jason__horizontal_jason_92.csv,horizontal,Jason,100,3,3,0,horizontal_jason_92.csv
horizontal/Jason__horizontal_jason_93.csv,horizontal,Jason,100,3,3,0,horizontal_jason_93.csv
horizontal/Jason__horizontal_jason_94.csv,horizontal,Jason,100,3,3,0,horizontal_jason_94.csv
horizontal/Jason__horizontal_jason_95.csv,horizontal,Jason,100,3,3,0,horizontal_jason_95.csv
horizontal/Jason__horizontal_jason_96.csv,horizontal,Jason,100,3,3,0,horizontal_jason_96.csv
horizontal/Jason__horizontal_jason_97.csv,horizontal,Jason,100,3,3,0,horizontal_jason_97.csv
horizontal/Jason__horizontal_jason_98.csv,horizontal,Jason,100,3,3,0,horizontal_jason_98.csv
horizontal/Jason__horizontal_jason_99.csv,horizontal,Jason,100,3,3,0,horizontal_jason_99.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_50.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_50.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_51.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_51.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_52.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_52.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_53.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_53.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_54.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_54.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_55.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_55.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_56.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_56.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_57.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_57.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_58.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_58.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_59.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_59.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_60.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_60.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_61.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_61.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_62.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_62.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_63.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_63.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_64.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_64.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_65.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_65.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_66.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_66.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_67.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_67.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_68.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_68.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_69.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_69.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_70.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_70.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_71.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_71.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_72.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_72.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_73.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_73.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_74.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_74.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_75.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_75.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_76.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_76.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_77.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_77.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_78.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_78.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_79.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_79.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_80.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_80.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_81.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_81.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_82.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_82.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_83.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_83.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_84.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_84.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_85.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_85.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_86.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_86.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_87.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_87.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_88.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_88.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_89.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_89.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_90.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_90.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_91.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_91.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_92.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_92.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_93.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_93.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_94.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_94.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_95.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_95.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_96.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_96.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_97.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_97.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_98.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_98.csv
horizontal/Lucas_Charoing_Fanny_Gautier__horizontal_CHAROING_99.csv,horizontal,Lucas_Charoing_Fanny_Gautier,100,3,6,0,horizontal_CHAROING_99.csv
horizontal/MEHDI_BELLAM__horizontal_BELLAM_1.csv,horizontal,MEHDI_BELLAM,100,3,3,0,horizontal_BELLAM_1.csv
horizontal/MEHDI_BELLAM__horizontal_BELLAM_2.csv,horizontal,MEHDI_BELLAM,100,3,3,0,horizontal_BELLAM_2.csv
horizontal/MEHDI_BELLAM__horizontal_BELLAM_3.csv,horizontal,MEHDI_BELLAM,100,3,3,0,horizontal_BELLAM_3.csv
horizontal/MEHDI_BELLAM__horizontal_BELLAM_4.csv,horizontal,MEHDI_BELLAM,100,3,3,0,horizontal_BELLAM_4.csv
horizontal/MEHDI_BELLAM__horizontal_BELLAM_5.csv,horizontal,MEHDI_BELLAM,100,3,3,0,horizontal_BELLAM_5.csv
horizontal/MEHDI_BELLAM__horizontal_BELLAM_6.csv,horizontal,MEHDI_BELLAM,100,3,3,0,horizontal_BELLAM_6.csv
horizontal/Tom_Billy__horizontal_tom_000.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_000.csv
horizontal/Tom_Billy__horizontal_tom_001.csv,horizontal,Tom_Billy,100,3,2,1,horizontal_tom_001.csv
